bioguideId,district,partyName,state,chamber,startYear,endYear,name
L000169,2.0,Republican,Iowa,House of Representatives,1977,2007,"Leach, James A."
L000155,2.0,Republican,New York,House of Representatives,1993,2001,"Lazio, Rick"
L000553,14.0,Republican,Ohio,House of Representatives,1995,2013,"LaTourette, Steven C."
L000111,3.0,Republican,Iowa,House of Representatives,1995,2015,"Latham, Tom"
L000096,1.0,Republican,Oklahoma,House of Representatives,1993,2002,"Largent, Steve"
L000090,12.0,Democratic,California,House of Representatives,1981,2008,"Lantos, Tom"
L000552,18.0,Republican,Illinois,House of Representatives,1995,2009,"LaHood, Ray"
L000556,29.0,Democratic,New York,House of Representatives,1975,2003,"LaFalce, John J."
K000352,,Republican,Arizona,Senate,2018,2019,"Kyl, Jon"
K000288,9.0,Republican,Michigan,House of Representatives,1993,2009,"Knollenberg, Joe"
K000270,4.0,Democratic,Pennsylvania,House of Representatives,1993,2001,"Klink, Ron"
K000259,4.0,Democratic,Wisconsin,House of Representatives,1983,2005,"Kleczka, Gerald D."
K000220,1.0,Republican,Georgia,House of Representatives,1993,2015,"Kingston, Jack"
K000210,2.0,Republican,New York,House of Representatives,1993,2021,"King, Peter T."
K000172,5.0,Democratic,Michigan,House of Representatives,1977,2013,"Kildee, Dale E."
K000113,1.0,Democratic,Rhode Island,House of Representatives,1995,2011,"Kennedy, Patrick J."
K000078,19.0,Republican,New York,House of Representatives,1995,2007,"Kelly, Sue W."
K000016,12.0,Republican,Ohio,House of Representatives,1983,2001,"Kasich, John R."
K000008,11.0,Democratic,Pennsylvania,House of Representatives,1985,2011,"Kanjorski, Paul E."
J000255,3.0,Republican,North Carolina,House of Representatives,1995,2019,"Jones, Walter B., Jr."
J000177,,Democratic,South Dakota,Senate,1997,2015,"Johnson, Tim"
J000174,3.0,Republican,Texas,House of Representatives,1991,2019,"Johnson, Sam"
J000163,5.0,Republican,Connecticut,House of Representatives,1983,2007,"Johnson, Nancy L."
J000072,,Independent,Vermont,Senate,1989,2007,"Jeffords, James M."
J000070,2.0,Democratic,Louisiana,House of Representatives,1991,2009,"Jefferson, William J."
J000283,2.0,Democratic,Illinois,House of Representatives,1995,2012,"Jackson, Jesse L., Jr."
I000047,5.0,Republican,Oklahoma,House of Representatives,1993,2007,"Istook, Ernest J., Jr."
I000026,1.0,Democratic,Washington,House of Representatives,1999,2012,"Inslee, Jay"
I000023,4.0,Republican,South Carolina,House of Representatives,2005,2011,"Inglis, Bob"
H001022,6.0,Republican,Illinois,House of Representatives,1975,2007,"Hyde, Henry J."
H001015,,Republican,Arkansas,Senate,1997,2003,"Hutchinson, Tim"
H000981,52.0,Republican,California,House of Representatives,1981,2009,"Hunter, Duncan"
H000814,29.0,Republican,New York,House of Representatives,1987,2005,"Houghton, Amo"
H000807,8.0,Republican,Indiana,House of Representatives,1995,2007,"Hostettler, John N."
H000789,38.0,Republican,California,House of Representatives,1993,2003,"Horn, Stephen"
H000712,17.0,Democratic,Pennsylvania,House of Representatives,1993,2013,"Holden, Tim"
H000676,2.0,Republican,Michigan,House of Representatives,1993,2011,"Hoekstra, Peter"
H000666,7.0,Republican,Ohio,House of Representatives,1991,2009,"Hobson, David L."
H000627,22.0,Democratic,New York,House of Representatives,1993,2013,"Hinchey, Maurice D."
H000621,7.0,Democratic,Alabama,House of Representatives,1993,2003,"Hilliard, Earl F."
H000615,4.0,Republican,Tennessee,House of Representatives,1995,2003,"Hilleary, Van"
H000528,2.0,Republican,California,House of Representatives,1987,2013,"Herger, Wally"
H000444,5.0,Republican,Colorado,House of Representatives,1987,2007,"Hefley, Joel"
H000413,5.0,Republican,Arizona,House of Representatives,1995,2007,"Hayworth, J. D."
H000329,4.0,Republican,Washington,House of Representatives,1995,2015,"Hastings, Doc"
H000323,14.0,Republican,Illinois,House of Representatives,1987,2007,"Hastert, J. Dennis"
H000206,,Democratic,Iowa,Senate,1985,2015,"Harkin, Tom"
H000172,1.0,Republican,Utah,House of Representatives,1981,2003,"Hansen, James V."
H000074,3.0,Democratic,Ohio,House of Representatives,1979,2002,"Hall, Tony P."
H000067,4.0,Republican,Texas,House of Representatives,1981,2015,"Hall, Ralph M."
G000536,1.0,Republican,Minnesota,House of Representatives,1995,2007,"Gutknecht, Gil"
G000535,4.0,Democratic,Illinois,House of Representatives,1993,2019,"Gutierrez, Luis V."
G000445,,Republican,New Hampshire,Senate,1993,2011,"Gregg, Judd"
G000439,8.0,Republican,Pennsylvania,House of Representatives,1993,2005,"Greenwood, James C."
G000410,29.0,Democratic,Texas,House of Representatives,1993,2019,"Green, Gene"
G000367,,Republican,Minnesota,Senate,1995,2001,"Grams, Rod"
G000365,,Republican,Texas,Senate,1985,2002,"Gramm, Phil"
G000336,14.0,Republican,Florida,House of Representatives,1989,2004,"Goss, Porter J."
G000309,6.0,Democratic,Tennessee,House of Representatives,1985,2011,"Gordon, Bart"
G000291,19.0,Republican,Pennsylvania,House of Representatives,1975,2001,"Goodling, William F."
G000289,6.0,Republican,Virginia,House of Representatives,1993,2019,"Goodlatte, Bob"
G000212,20.0,Republican,New York,House of Representatives,1973,2003,"Gilman, Benjamin A."
G000210,5.0,Republican,Ohio,House of Representatives,1989,2007,"Gillmor, Paul E."
G000180,1.0,Republican,Maryland,House of Representatives,1991,2009,"Gilchrest, Wayne T."
G000132,3.0,Democratic,Missouri,House of Representatives,1977,2005,"Gephardt, Richard A."
G000121,17.0,Republican,Pennsylvania,House of Representatives,1983,2003,"Gekas, George W."
G000120,2.0,Democratic,Connecticut,House of Representatives,1981,2001,"Gejdenson, Sam"
G000041,4.0,Republican,Iowa,House of Representatives,1995,2003,"Ganske, Greg"
G000021,24.0,Republican,California,House of Representatives,1987,2013,"Gallegly, Elton"
F000392,24.0,Democratic,Texas,House of Representatives,1979,2005,"Frost, Martin"
F000372,11.0,Republican,New Jersey,House of Representatives,1995,2019,"Frelinghuysen, Rodney P."
F000349,7.0,Republican,New Jersey,House of Representatives,1993,2001,"Franks, Bob"
F000339,4.0,Democratic,Massachusetts,House of Representatives,1981,2013,"Frank, Barney"
F000328,4.0,Republican,Florida,House of Representatives,1993,2001,"Fowler, Tillie"
F000257,1.0,Democratic,New York,House of Representatives,1995,2001,"Forbes, Michael P."
F000238,16.0,Republican,Florida,House of Representatives,1995,2007,"Foley, Mark"
