bioguideId,congress,type,number,introducedDate,actionDate,PolicyArea_name,Latest_Action_text,url,congress_type_number,title
p000193,94,S,3669,1976-07-19,1976-09-21,"Arts, Culture, Religion",Public law 94-418.,https://api.congress.gov/v3/bill/94/s/3669?format=json,94_S_3669,A bill to provide for adjusting the amount of interest paid on funds deposited with the Treasury of the United States as a permanent loan by the Board of Trustees of the National Gallery of Art.
p000193,94,S,3440,1976-05-17,1976-05-20,"Arts, Culture, Religion","Measure indefinitely postponed in Senate, H.R. 12838 passed in lieu.",https://api.congress.gov/v3/bill/94/s/3440?format=json,94_S_3440,"Arts, Humanities, and Cultural Affairs Act"
p000193,94,S,1800,1975-05-21,1975-12-20,"Arts, Culture, Religion",Public law 94-158.,https://api.congress.gov/v3/bill/94/s/1800?format=json,94_S_1800,"An Act to provide indemnities for exhibitions of artistic and humanistic endeavors, and for other purposes."
s001172,117,HR,3120,2021-05-11,2021-11-09,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/3120?format=json,117_HR_3120,UAC State Notification Act of 2021
s001172,113,HR,5129,2014-07-17,2014-09-02,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/113/hr/5129?format=json,113_HR_5129,UAC State Notification Act of 2014
e000017,98,S,828,1983-03-16,1983-03-21,Immigration,Referred to Subcommittee on Security and Terrorism.,https://api.congress.gov/v3/bill/98/s/828?format=json,98_S_828,"A bill to require all nationals of Communist countries to register with the Attorney General before engaging in certain activities involving Members of Congress and congressional employees, in order to protect the internal security of the United States and impede espionage."
r000232,96,HR,1042,1979-01-18,1979-01-18,"Arts, Culture, Religion",Referred to House Committee on Education and Labor.,https://api.congress.gov/v3/bill/96/hr/1042?format=json,96_HR_1042,"A bill to provide an opportunity for taxpayers to make financial contributions, in connection with the payment of their Federal income tax, for the advancement of the arts and the humanities."
r000232,94,HR,8274,1975-06-26,1975-06-26,"Arts, Culture, Religion",Referred to House Committee on Ways and Means.,https://api.congress.gov/v3/bill/94/hr/8274?format=json,94_HR_8274,"A bill to provide an opportunity to individuals to make financial contributions, in connection with the payment of their Federal income tax, for the advancement of the Arts and the Humanities."
r000232,97,HR,1042,1981-01-22,1981-02-13,"Arts, Culture, Religion",Referred to Subcommittee on Postsecondary Education.,https://api.congress.gov/v3/bill/97/hr/1042?format=json,97_HR_1042,"A bill to provide an opportunity for taxpayers to make financial contributions, in connection with the payment of their Federal income tax, for the advancement of the arts."
w000823,117,HR,1387,2021-02-25,2021-04-28,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/1387?format=json,117_HR_1387,Sergeant First Class Javier J. Gutierrez Purple Heart Survivor Naturalization Fee Relief Act of 2021
w000823,116,HR,6392,2020-03-25,2020-03-25,Immigration,"Referred to the Committee on the Judiciary, and in addition to the Committee on Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",https://api.congress.gov/v3/bill/116/hr/6392?format=json,116_HR_6392,Secure United States Bases Act
w000570,96,HR,7692,1980-06-27,1980-06-27,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/96/hr/7692?format=json,96_HR_7692,A bill to provide for cancellation of nonimmigrant visas of Iranian students and for the prompt departure of such students from the United States.
w000570,96,HR,5852,1979-11-08,1979-11-08,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/96/hr/5852?format=json,96_HR_5852,A bill to provide for the deportation from the United States of certain aliens who engage in demonstrations in support of acts of anti-American terrorism.
w000570,95,HR,7103,1977-05-11,1977-05-11,Immigration,Referred to House Committee on Interstate and Foreign Commerce.,https://api.congress.gov/v3/bill/95/hr/7103?format=json,95_HR_7103,A bill to amend the Health Professions Educational Assistance Act of 1976 to afford preferential status to alien physicians and surgeons in admission to the United States.
w000570,97,HR,1216,1981-01-22,1981-02-17,Immigration,"Referred to Subcommittee on Immigration, Refugees, and International Law.",https://api.congress.gov/v3/bill/97/hr/1216?format=json,97_HR_1216,A bill to provide for the cancellation of nonimmigrant visas of Iranian students and for the prompt departure of such students from the United States.
w000570,97,HR,1215,1981-01-22,1981-02-17,Immigration,"Referred to Subcommittee on Immigration, Refugees, and International Law.",https://api.congress.gov/v3/bill/97/hr/1215?format=json,97_HR_1215,A bill to provide for the deportation from the United States of certain aliens who engage in demonstrations in support of acts of anti-American terrorism.
m000523,103,HCONRES,182,1993-11-17,1993-12-08,Immigration,"Referred to the Subcommittee on International Law, Immigration, and Refugees.",https://api.congress.gov/v3/bill/103/hconres/182?format=json,103_HCONRES_182,Concerning United States interdiction of Haitian vessels and individuals.
g000565,117,HR,9003,2022-09-28,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/9003?format=json,117_HR_9003,Empowering States to Deport Illegal Immigrants Act
g000565,117,HRES,962,2022-03-03,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hres/962?format=json,117_HRES_962,Supporting the people of America.
g000565,117,HR,4760,2021-07-28,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/4760?format=json,117_HR_4760,Criminal Alien Removal Clarification Act of 2021
g000565,117,HR,4644,2021-07-22,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/4644?format=json,117_HR_4644,Fairness for High-Skilled Americans Act of 2021
g000565,117,HR,5062,2021-08-20,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/5062?format=json,117_HR_5062,Americans not Aliens Act
g000565,117,HR,4643,2021-07-22,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/4643?format=json,117_HR_4643,"To prohibit the admission of aliens to the United States for 10 years, and for other purposes."
g000565,116,HR,3564,2019-06-27,2019-07-30,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/3564?format=json,116_HR_3564,Fairness for High-Skilled Americans Act of 2019
g000565,116,HR,2989,2019-05-23,2019-06-28,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/2989?format=json,116_HR_2989,Criminal Alien Removal Clarification Act of 2019
g000565,116,HRES,268,2019-03-28,2019-03-28,Immigration,Referred to the House Committee on Education and Labor.,https://api.congress.gov/v3/bill/116/hres/268?format=json,116_HRES_268,"Expressing support for the designation of Cesar Chavez's birthday, March 31, 2019, as National Border Control Day."
g000565,116,HR,1190,2019-02-13,2019-03-25,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/1190?format=json,116_HR_1190,To prohibit an alien who is not in a lawful immigration status in the United States from being eligible for postsecondary education benefits that are not available to all citizens and nationals of the United States.
g000565,115,HR,5653,2018-04-27,2018-05-22,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/5653?format=json,115_HR_5653,Criminal Alien Removal Clarification Act of 2018
l000567,115,HR,2461,2017-05-16,2017-05-24,Immigration,Referred to the Subcommittee on Social Security.,https://api.congress.gov/v3/bill/115/hr/2461?format=json,115_HR_2461,Accountability Through Electronic Verification Act
g000420,93,HR,585,1973-01-03,1973-01-03,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/93/hr/585?format=json,93_HR_585,A bill to amend the Immigration and Nationality Act.
g000420,93,HR,586,1973-01-03,1973-01-03,Immigration,Referred to House Committee on the Judiciary.,https://api.congress.gov/v3/bill/93/hr/586?format=json,93_HR_586,"A bill to amend the Immigration and Nationality Act to make additional immigrant visas available for immigrants from certain foreign countries, and for other purposes."
p000605,117,HR,7725,2022-05-11,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/7725?format=json,117_HR_7725,Preserving Border Integrity Act
p000605,117,HR,7354,2022-04-01,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/7354?format=json,117_HR_7354,Preventing Terrorist Sympathizers from Appeasing Terrorists Act
p000605,117,HR,5702,2021-10-22,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/5702?format=json,117_HR_5702,Preventing the Loss of American Jobs due to Unjust Mandates Act
p000605,117,HR,3214,2021-05-13,2021-11-09,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/3214?format=json,117_HR_3214,Protecting Children Through Eliminating Visa Loopholes Act
p000605,116,HR,5461,2019-12-17,2020-01-28,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/5461?format=json,116_HR_5461,"To provide that the Secretary of Homeland Security may not admit to the United States as a nonimmigrant under certain categories aliens who are nationals of noncompliant countries, and for other purposes."
p000605,113,HR,3611,2013-11-21,2014-01-09,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/113/hr/3611?format=json,113_HR_3611,DHS Immigration Accountability and Transparency Act of 2013
p000605,115,HR,5496,2018-04-12,2018-05-21,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/5496?format=json,115_HR_5496,TPS Process Reform Act
p000605,115,HR,4310,2017-11-08,2017-12-13,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/4310?format=json,115_HR_4310,Allow State Sovereignty Upon Refugee Entry (ASSURE) Act
p000605,114,HR,6110,2016-09-21,2016-10-11,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/114/hr/6110?format=json,114_HR_6110,Allow State Sovereignty Upon Refugee Entry (ASSURE) Act
p000605,114,HR,4244,2015-12-11,2016-01-15,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/114/hr/4244?format=json,114_HR_4244,Refugee Resettlement Fund Act of 2015
p000605,114,HR,3391,2015-07-29,2015-09-08,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/114/hr/3391?format=json,114_HR_3391,"To provide Governors of States with the authority to withhold Federal financial assistance from units of local government that do not comply with the immigration laws, and for other purposes."
c001075,118,SRES,240,2023-06-07,2023-06-07,"Arts, Culture, Religion","Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S2011; text: CR S2009-2010)",https://api.congress.gov/v3/bill/118/sres/240?format=json,118_SRES_240,"A resolution designating June 8, 2023, as ""National Seersucker Day"", designating every Thursday after National Seersucker Day through the last Thursday in August 2023 as ""Seersucker Thursday"", and designating June 2023 as ""Seersucker Appreciation Month""."
c001075,118,S,2165,2023-06-22,2023-06-22,Immigration,Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/118/s/2165?format=json,118_S_2165,Nicaragua Political Prisoner Support Act
c001075,117,S,4224,2022-05-16,2022-05-16,Immigration,Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/117/s/4224?format=json,117_S_4224,Make Border Security a Priority Act of 2022
c001075,115,SRES,611,2018-08-21,2018-08-21,Immigration,Referred to the Committee on Homeland Security and Governmental Affairs.,https://api.congress.gov/v3/bill/115/sres/611?format=json,115_SRES_611,A resolution opposing the targeted harassment of U.S. Immigration and Customs Enforcement officers and employees and reaffirming the fundamental principle that public safety services should be provided without discrimination.
